SHG Code,SHG Name,State,District,Block,Primary Livelihoods,Secondary Livelihoods,Active Members,Savings Amount,SHG Category,cluster_label
40008340172,Pragati Raigad Group,MAHARASHTRA,Raigad,Raigad West,livestock,livestock,8,70,OTH,0
40008340173,Navjyoti Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur Central,agriculture,manufacturing,9,36,OBC,1
40008340174,Samridhi Raigad Mandal,MAHARASHTRA,Raigad,Raigad Rural,agriculture,livestock,9,21,GEN,1
40008340175,Sahayog Nashik Mandal,MAHARASHTRA,Nashik,Nashik Rural,fishery,-,11,30,GEN,6
40008340176,Asha Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur West,manufacturing,livestock,11,1,GEN,2
40008340177,Navjyoti Raigad SHG,MAHARASHTRA,Raigad,Raigad Rural,agriculture,-,10,83,OBC,1
40008340178,Shakti Osmanabad SHG,MAHARASHTRA,Osmanabad,Osmanabad South,agriculture,livestock,11,1,GEN,1
40008340179,Samridhi Raigad Group,MAHARASHTRA,Raigad,Raigad West,agriculture,-,9,90,OBC,1
40008340180,Swayam Solapur Samiti,MAHARASHTRA,Solapur,Solapur Rural,agriculture,-,12,111,GEN,1
40008340181,Pragati Kolhapur Samiti,MAHARASHTRA,Kolhapur,Kolhapur Central,agriculture,manufacturing,10,94,OTH,1
40008340182,Grameen Amravati Mandal,MAHARASHTRA,Amravati,Amravati South,-,manufacturing,11,67,ST,4
40008340183,Samridhi Jalgaon Sangathan,MAHARASHTRA,Jalgaon,Jalgaon West,manufacturing,livestock,11,11,OTH,2
40008340184,Navjyoti Osmanabad Mandal,MAHARASHTRA,Osmanabad,Osmanabad East,-,livestock,11,1,SC,4
40008340185,Jyoti Latur Sangathan,MAHARASHTRA,Latur,Latur North,livestock,-,11,60,GEN,0
40008340186,Samridhi Raigad Sangathan,MAHARASHTRA,Raigad,Raigad Rural,-,agriculture,10,98,SC,4
40008340187,Sahayog Raigad Mandal,MAHARASHTRA,Raigad,Raigad Rural,-,manufacturing,10,1,GEN,4
40008340188,Shakti Nanded Group,MAHARASHTRA,Nanded,Nanded North,agriculture,-,10,32,OBC,1
40008340189,Swayam Raigad Samiti,MAHARASHTRA,Raigad,Raigad East,manufacturing,-,10,22,ST,2
40008340190,Sangam Kolhapur Samiti,MAHARASHTRA,Kolhapur,Kolhapur North,livestock,horticulture,10,22,GEN,0
40008340191,Grameen Amravati Mandal,MAHARASHTRA,Amravati,Amravati North,agriculture,agriculture,13,69,GEN,1
40008340192,Navjyoti Jalgaon SHG,MAHARASHTRA,Jalgaon,Jalgaon East,agriculture,agriculture,10,85,GEN,1
40008340193,Shakti Latur SHG,MAHARASHTRA,Latur,Latur East,agriculture,manufacturing,10,38,GEN,1
40008340194,Pragati Pune Sangathan,MAHARASHTRA,Pune,Pune North,manufacturing,-,12,1,OTH,2
40008340195,Sangam Latur SHG,MAHARASHTRA,Latur,Latur Central,-,livestock,8,55,GEN,4
40008340196,Sangam Jalgaon Group,MAHARASHTRA,Jalgaon,Jalgaon Central,manufacturing,livestock,10,106,GEN,2
40008340197,Mahila Pune Mandal,MAHARASHTRA,Pune,Pune Rural,manufacturing,manufacturing,11,39,OTH,2
40008340198,Samridhi Sangli Group,MAHARASHTRA,Sangli,Sangli East,-,-,10,94,GEN,4
40008340199,Sahayog Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur East,agriculture,livestock,11,99,OBC,1
40008340200,Pragati Solapur Mandal,MAHARASHTRA,Solapur,Solapur Rural,agriculture,manufacturing,13,28,ST,1
40008340201,Sahayog Aurangabad Sangathan,MAHARASHTRA,Aurangabad,Aurangabad South,agriculture,-,14,86,ST,1
40008340202,Swayam Nagpur Group,MAHARASHTRA,Nagpur,Nagpur Rural,livestock,-,12,1,ST,0
40008340203,Janani Nashik Samiti,MAHARASHTRA,Nashik,Nashik Rural,manufacturing,livestock,9,24,OTH,2
40008340204,Mahila Solapur Sangathan,MAHARASHTRA,Solapur,Solapur South,agriculture,manufacturing,9,57,ST,1
40008340205,Navjyoti Osmanabad SHG,MAHARASHTRA,Osmanabad,Osmanabad East,agriculture,-,9,34,ST,1
40008340206,Grameen Solapur SHG,MAHARASHTRA,Solapur,Solapur South,agriculture,livestock,12,12,GEN,1
40008340207,Samridhi Solapur Sangathan,MAHARASHTRA,Solapur,Solapur North,agriculture,agriculture,11,12,OBC,1
40008340208,Udyog Jalgaon Samiti,MAHARASHTRA,Jalgaon,Jalgaon Central,manufacturing,-,9,57,ST,2
40008340209,Vikas Nagpur Sangathan,MAHARASHTRA,Nagpur,Nagpur Rural,agriculture,manufacturing,11,83,OTH,1
40008340210,Udyog Nanded Samiti,MAHARASHTRA,Nanded,Nanded Rural,agriculture,-,9,102,GEN,1
40008340211,Mahila Thane Sangathan,MAHARASHTRA,Thane,Thane Central,agriculture,horticulture,10,74,ST,1
40008340212,Sahayog Nanded Group,MAHARASHTRA,Nanded,Nanded Rural,manufacturing,livestock,12,70,GEN,2
40008340213,Pragati Osmanabad SHG,MAHARASHTRA,Osmanabad,Osmanabad Rural,agriculture,-,11,50,GEN,1
40008340214,Prerna Osmanabad Samiti,MAHARASHTRA,Osmanabad,Osmanabad Rural,-,horticulture,12,32,OTH,4
40008340215,Prerna Jalgaon Group,MAHARASHTRA,Jalgaon,Jalgaon Rural,manufacturing,-,9,24,OTH,2
40008340216,Jyoti Nashik SHG,MAHARASHTRA,Nashik,Nashik West,agriculture,-,10,78,OTH,1
40008340217,Janani Satara Sangathan,MAHARASHTRA,Satara,Satara East,agriculture,livestock,9,43,OBC,1
40008340218,Pragati Sangli Samiti,MAHARASHTRA,Sangli,Sangli West,-,-,10,50,OTH,4
40008340219,Sahayog Osmanabad Samiti,MAHARASHTRA,Osmanabad,Osmanabad South,agriculture,-,10,66,GEN,1
40008340220,Janani Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad North,agriculture,-,11,73,GEN,1
40008340221,Mahila Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur East,manufacturing,services,11,112,OTH,2
40008340222,Grameen Kolhapur Mandal,MAHARASHTRA,Kolhapur,Kolhapur South,manufacturing,manufacturing,9,28,GEN,2
40008340223,Shakti Osmanabad Samiti,MAHARASHTRA,Osmanabad,Osmanabad Central,manufacturing,agriculture,11,41,OBC,2
40008340224,Sahayog Osmanabad Samiti,MAHARASHTRA,Osmanabad,Osmanabad Rural,agriculture,livestock,12,87,GEN,1
40008340225,Janani Thane Mandal,MAHARASHTRA,Thane,Thane Rural,livestock,agriculture,12,61,GEN,0
40008340226,Grameen Raigad Samiti,MAHARASHTRA,Raigad,Raigad West,agriculture,-,7,18,OBC,1
40008340227,Sahayog Pune SHG,MAHARASHTRA,Pune,Pune Central,agriculture,horticulture,11,1,GEN,1
40008340228,Asha Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad East,manufacturing,-,10,60,GEN,2
40008340229,Mahila Jalgaon SHG,MAHARASHTRA,Jalgaon,Jalgaon West,manufacturing,fishery,8,77,SC,2
40008340230,Shakti Solapur Samiti,MAHARASHTRA,Solapur,Solapur North,-,-,10,58,GEN,4
40008340231,Swayam Sangli Mandal,MAHARASHTRA,Sangli,Sangli West,manufacturing,-,12,68,GEN,2
40008340232,Shakti Thane Samiti,MAHARASHTRA,Thane,Thane East,manufacturing,livestock,10,68,OBC,2
40008340233,Swayam Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur West,-,-,9,59,OTH,4
40008340234,Shakti Pune Group,MAHARASHTRA,Pune,Pune West,agriculture,-,12,81,OTH,1
40008340235,Shakti Raigad SHG,MAHARASHTRA,Raigad,Raigad Rural,-,manufacturing,9,42,GEN,4
40008340236,Navjyoti Thane SHG,MAHARASHTRA,Thane,Thane West,-,-,13,29,OTH,4
40008340237,Sahayog Aurangabad Samiti,MAHARASHTRA,Aurangabad,Aurangabad West,-,-,9,102,GEN,4
40008340238,Sahayog Kolhapur Sangathan,MAHARASHTRA,Kolhapur,Kolhapur East,manufacturing,fishery,10,21,GEN,2
40008340239,Grameen Osmanabad Group,MAHARASHTRA,Osmanabad,Osmanabad West,agriculture,-,9,5,SC,1
40008340240,Shakti Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad West,manufacturing,livestock,11,56,GEN,2
40008340241,Jyoti Amravati Samiti,MAHARASHTRA,Amravati,Amravati South,agriculture,-,11,63,OBC,1
40008340242,Prerna Sangli Sangathan,MAHARASHTRA,Sangli,Sangli East,-,-,9,56,GEN,4
40008340243,Jyoti Pune Samiti,MAHARASHTRA,Pune,Pune West,-,-,12,93,OTH,4
40008340244,Udyog Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur East,agriculture,livestock,11,97,OTH,1
40008340245,Navjyoti Amravati Mandal,MAHARASHTRA,Amravati,Amravati Rural,manufacturing,-,11,120,OBC,2
40008340246,Janani Nanded Sangathan,MAHARASHTRA,Nanded,Nanded South,-,livestock,12,35,GEN,4
40008340247,Shakti Nanded Samiti,MAHARASHTRA,Nanded,Nanded East,manufacturing,agriculture,9,82,OBC,2
40008340248,Samridhi Kolhapur SHG,MAHARASHTRA,Kolhapur,Kolhapur North,livestock,livestock,10,135,OBC,0
40008340249,Mahila Nashik Mandal,MAHARASHTRA,Nashik,Nashik Rural,manufacturing,manufacturing,12,14,OBC,2
40008340250,Mahila Amravati Samiti,MAHARASHTRA,Amravati,Amravati Rural,manufacturing,-,11,79,SC,2
40008340251,Shakti Satara Sangathan,MAHARASHTRA,Satara,Satara South,manufacturing,-,11,9,SC,2
40008340252,Asha Sangli SHG,MAHARASHTRA,Sangli,Sangli East,-,livestock,12,42,OBC,4
40008340253,Swayam Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur Central,-,manufacturing,11,33,SC,4
40008340254,Sangam Thane Samiti,MAHARASHTRA,Thane,Thane West,agriculture,manufacturing,8,65,GEN,1
40008340255,Janani Nashik Mandal,MAHARASHTRA,Nashik,Nashik Rural,manufacturing,manufacturing,12,4,SC,2
40008340256,Sangam Satara Group,MAHARASHTRA,Satara,Satara Central,trading,-,12,46,OBC,5
40008340257,Janani Nashik Group,MAHARASHTRA,Nashik,Nashik East,livestock,-,9,1,GEN,0
40008340258,Shakti Latur SHG,MAHARASHTRA,Latur,Latur East,agriculture,livestock,10,56,OBC,1
40008340259,Jyoti Sangli Mandal,MAHARASHTRA,Sangli,Sangli South,-,-,12,100,GEN,4
40008340260,Mahila Nagpur SHG,MAHARASHTRA,Nagpur,Nagpur West,agriculture,-,9,24,SC,1
40008340261,Prerna Osmanabad Group,MAHARASHTRA,Osmanabad,Osmanabad Central,livestock,-,12,1,GEN,0
40008340262,Navjyoti Pune Group,MAHARASHTRA,Pune,Pune North,agriculture,manufacturing,10,69,GEN,1
40008340263,Grameen Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad North,-,manufacturing,10,51,OTH,4
40008340264,Samridhi Jalgaon SHG,MAHARASHTRA,Jalgaon,Jalgaon Central,livestock,agriculture,11,28,ST,0
40008340265,Pragati Amravati SHG,MAHARASHTRA,Amravati,Amravati Central,agriculture,livestock,11,49,OTH,1
40008340266,Sahayog Kolhapur Mandal,MAHARASHTRA,Kolhapur,Kolhapur North,-,manufacturing,12,40,OBC,4
40008340267,Sangam Nashik Samiti,MAHARASHTRA,Nashik,Nashik East,manufacturing,livestock,9,13,OBC,2
40008340268,Grameen Raigad Sangathan,MAHARASHTRA,Raigad,Raigad East,agriculture,-,6,79,SC,1
40008340269,Jyoti Sangli SHG,MAHARASHTRA,Sangli,Sangli South,manufacturing,livestock,10,38,ST,2
40008340270,Grameen Kolhapur Group,MAHARASHTRA,Kolhapur,Kolhapur North,agriculture,-,10,87,OBC,1
40008340271,Udyog Nanded SHG,MAHARASHTRA,Nanded,Nanded East,-,-,10,119,GEN,4
40008340272,Swayam Sangli Samiti,MAHARASHTRA,Sangli,Sangli South,manufacturing,manufacturing,9,31,GEN,2
40008340273,Samridhi Aurangabad Mandal,MAHARASHTRA,Aurangabad,Aurangabad South,livestock,manufacturing,11,158,GEN,0
40008340274,Mahila Sangli Group,MAHARASHTRA,Sangli,Sangli Central,agriculture,livestock,10,32,GEN,1
40008340275,Prerna Amravati SHG,MAHARASHTRA,Amravati,Amravati East,livestock,-,13,1,GEN,0
40008340276,Navjyoti Nagpur Sangathan,MAHARASHTRA,Nagpur,Nagpur South,-,manufacturing,10,1,GEN,4
40008340277,Grameen Solapur Sangathan,MAHARASHTRA,Solapur,Solapur South,agriculture,-,10,75,SC,1
40008340278,Janani Latur Mandal,MAHARASHTRA,Latur,Latur South,agriculture,livestock,11,59,OTH,1
40008340279,Sahayog Raigad Group,MAHARASHTRA,Raigad,Raigad Rural,agriculture,livestock,11,16,ST,1
40008340280,Asha Nagpur Group,MAHARASHTRA,Nagpur,Nagpur East,manufacturing,-,12,3,GEN,2
40008340281,Samridhi Nagpur Sangathan,MAHARASHTRA,Nagpur,Nagpur Central,agriculture,-,8,73,OBC,1
40008340282,Udyog Nanded Samiti,MAHARASHTRA,Nanded,Nanded West,agriculture,livestock,11,8,OTH,1
40008340283,Mahila Nashik Group,MAHARASHTRA,Nashik,Nashik South,services,manufacturing,12,13,OBC,9
40008340284,Pragati Nagpur SHG,MAHARASHTRA,Nagpur,Nagpur Rural,agriculture,manufacturing,11,24,SC,1
40008340285,Samridhi Raigad SHG,MAHARASHTRA,Raigad,Raigad Central,manufacturing,manufacturing,9,52,GEN,2
40008340286,Jyoti Sangli Samiti,MAHARASHTRA,Sangli,Sangli North,-,agriculture,8,75,SC,4
40008340287,Asha Sangli Mandal,MAHARASHTRA,Sangli,Sangli South,agriculture,livestock,12,55,OTH,1
40008340288,Vikas Thane Samiti,MAHARASHTRA,Thane,Thane South,-,-,11,77,SC,4
40008340289,Samridhi Raigad SHG,MAHARASHTRA,Raigad,Raigad South,agriculture,livestock,11,65,GEN,1
40008340290,Sahayog Raigad Group,MAHARASHTRA,Raigad,Raigad East,-,-,12,107,GEN,4
40008340291,Shakti Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur South,manufacturing,manufacturing,11,113,OTH,2
40008340292,Shakti Nashik Samiti,MAHARASHTRA,Nashik,Nashik Central,custom_hiring,manufacturing,8,16,OTH,8
40008340293,Shakti Latur Samiti,MAHARASHTRA,Latur,Latur Central,-,agriculture,9,22,OTH,4
40008340294,Jyoti Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad West,agriculture,livestock,13,47,ST,1
40008340295,Jyoti Latur Samiti,MAHARASHTRA,Latur,Latur East,agriculture,livestock,7,50,ST,1
40008340296,Samridhi Thane Mandal,MAHARASHTRA,Thane,Thane West,manufacturing,-,12,62,GEN,2
40008340297,Sahayog Sangli Samiti,MAHARASHTRA,Sangli,Sangli East,manufacturing,manufacturing,9,18,GEN,2
40008340298,Shakti Sangli Mandal,MAHARASHTRA,Sangli,Sangli Central,agriculture,manufacturing,13,29,OTH,1
40008340299,Sangam Satara Sangathan,MAHARASHTRA,Satara,Satara West,-,-,11,128,ST,4
40008340300,Jyoti Thane SHG,MAHARASHTRA,Thane,Thane East,manufacturing,agriculture,11,39,GEN,2
40008340301,Grameen Kolhapur Sangathan,MAHARASHTRA,Kolhapur,Kolhapur North,agriculture,manufacturing,9,1,GEN,1
40008340302,Janani Thane Sangathan,MAHARASHTRA,Thane,Thane Rural,manufacturing,livestock,12,52,GEN,2
40008340303,Asha Kolhapur Group,MAHARASHTRA,Kolhapur,Kolhapur Central,agriculture,-,11,44,OBC,1
40008340304,Asha Nagpur Sangathan,MAHARASHTRA,Nagpur,Nagpur East,agriculture,-,10,124,OTH,1
40008340305,Vikas Latur Mandal,MAHARASHTRA,Latur,Latur Rural,agriculture,fishery,11,74,ST,1
40008340306,Asha Satara Group,MAHARASHTRA,Satara,Satara North,manufacturing,-,9,80,OBC,2
40008340307,Vikas Satara Sangathan,MAHARASHTRA,Satara,Satara Rural,manufacturing,-,11,118,OTH,2
40008340308,Sangam Nagpur Group,MAHARASHTRA,Nagpur,Nagpur West,agriculture,-,11,88,GEN,1
40008340309,Janani Thane Samiti,MAHARASHTRA,Thane,Thane East,fishery,-,10,44,GEN,6
40008340310,Udyog Thane Mandal,MAHARASHTRA,Thane,Thane Rural,agriculture,agriculture,9,55,GEN,1
40008340311,Vikas Satara Sangathan,MAHARASHTRA,Satara,Satara Rural,agriculture,manufacturing,11,119,OBC,1
40008340312,Shakti Thane Group,MAHARASHTRA,Thane,Thane West,manufacturing,manufacturing,12,36,OTH,2
40008340313,Sahayog Jalgaon Samiti,MAHARASHTRA,Jalgaon,Jalgaon Rural,livestock,-,11,124,OBC,0
40008340314,Sangam Pune Sangathan,MAHARASHTRA,Pune,Pune West,agriculture,-,9,74,OTH,1
40008340315,Vikas Nashik Group,MAHARASHTRA,Nashik,Nashik South,agriculture,-,14,79,SC,1
40008340316,Janani Amravati SHG,MAHARASHTRA,Amravati,Amravati North,live_aggregation,-,11,49,GEN,7
40008340317,Samridhi Sangli SHG,MAHARASHTRA,Sangli,Sangli North,manufacturing,fishery,8,2,OBC,2
40008340318,Swayam Pune Sangathan,MAHARASHTRA,Pune,Pune Central,-,trading,9,18,ST,4
40008340319,Navjyoti Thane SHG,MAHARASHTRA,Thane,Thane East,agriculture,-,10,63,GEN,1
40008340320,Grameen Nanded Sangathan,MAHARASHTRA,Nanded,Nanded North,-,-,8,1,OBC,4
40008340321,Samridhi Jalgaon SHG,MAHARASHTRA,Jalgaon,Jalgaon North,-,-,12,1,OTH,4
40008340322,Sangam Jalgaon Mandal,MAHARASHTRA,Jalgaon,Jalgaon Central,livestock,agriculture,11,3,OBC,0
40008340323,Udyog Nashik Mandal,MAHARASHTRA,Nashik,Nashik Rural,manufacturing,-,11,22,GEN,2
40008340324,Udyog Nagpur Group,MAHARASHTRA,Nagpur,Nagpur North,manufacturing,livestock,9,82,GEN,2
40008340325,Vikas Thane Mandal,MAHARASHTRA,Thane,Thane East,agriculture,livestock,10,49,SC,1
40008340326,Sahayog Nanded Sangathan,MAHARASHTRA,Nanded,Nanded Rural,agriculture,manufacturing,10,1,OBC,1
40008340327,Vikas Osmanabad Sangathan,MAHARASHTRA,Osmanabad,Osmanabad Central,agriculture,-,10,9,GEN,1
40008340328,Janani Nagpur Group,MAHARASHTRA,Nagpur,Nagpur East,agriculture,-,13,67,OBC,1
40008340329,Samridhi Thane Group,MAHARASHTRA,Thane,Thane Central,-,livestock,11,95,OBC,4
40008340330,Janani Raigad Mandal,MAHARASHTRA,Raigad,Raigad West,manufacturing,-,12,69,OBC,2
40008340331,Janani Nagpur Group,MAHARASHTRA,Nagpur,Nagpur Rural,manufacturing,livestock,10,34,ST,2
40008340332,Mahila Latur Samiti,MAHARASHTRA,Latur,Latur Rural,manufacturing,manufacturing,10,66,ST,2
40008340333,Sahayog Nagpur SHG,MAHARASHTRA,Nagpur,Nagpur Rural,agriculture,manufacturing,10,76,GEN,1
40008340334,Mahila Amravati SHG,MAHARASHTRA,Amravati,Amravati South,agriculture,-,11,45,GEN,1
40008340335,Jyoti Sangli Mandal,MAHARASHTRA,Sangli,Sangli Central,manufacturing,manufacturing,10,29,OBC,2
40008340336,Jyoti Thane Sangathan,MAHARASHTRA,Thane,Thane East,agriculture,manufacturing,9,71,OBC,1
40008340337,Sangam Sangli SHG,MAHARASHTRA,Sangli,Sangli Central,manufacturing,agriculture,6,19,GEN,2
40008340338,Vikas Nashik Group,MAHARASHTRA,Nashik,Nashik Rural,agriculture,-,12,34,SC,1
40008340339,Grameen Aurangabad Group,MAHARASHTRA,Aurangabad,Aurangabad North,-,-,11,27,SC,4
40008340340,Sahayog Osmanabad Samiti,MAHARASHTRA,Osmanabad,Osmanabad Rural,-,agriculture,10,85,GEN,4
40008340341,Prerna Nashik Sangathan,MAHARASHTRA,Nashik,Nashik West,agriculture,livestock,12,77,GEN,1
40008340342,Prerna Nashik Mandal,MAHARASHTRA,Nashik,Nashik South,agriculture,livestock,8,51,OTH,1
40008340343,Swayam Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur West,livestock,horticulture,9,58,GEN,0
40008340344,Vikas Nagpur Sangathan,MAHARASHTRA,Nagpur,Nagpur North,agriculture,manufacturing,11,90,OBC,1
40008340345,Udyog Thane Group,MAHARASHTRA,Thane,Thane East,agriculture,agriculture,10,23,OBC,1
40008340346,Prerna Pune Mandal,MAHARASHTRA,Pune,Pune West,manufacturing,livestock,11,77,OTH,2
40008340347,Janani Thane SHG,MAHARASHTRA,Thane,Thane Central,agriculture,horticulture,11,1,OBC,1
40008340348,Mahila Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur North,manufacturing,-,11,83,GEN,2
40008340349,Sahayog Pune Group,MAHARASHTRA,Pune,Pune Central,manufacturing,-,8,40,GEN,2
40008340350,Sahayog Pune Mandal,MAHARASHTRA,Pune,Pune Rural,livestock,-,11,90,OTH,0
40008340351,Janani Satara Group,MAHARASHTRA,Satara,Satara Rural,livestock,livestock,11,1,ST,0
40008340352,Grameen Latur Mandal,MAHARASHTRA,Latur,Latur East,agriculture,-,10,3,OTH,1
40008340353,Asha Satara Group,MAHARASHTRA,Satara,Satara Central,-,agriculture,12,27,GEN,4
40008340354,Grameen Raigad Mandal,MAHARASHTRA,Raigad,Raigad Rural,manufacturing,-,11,77,ST,2
40008340355,Udyog Thane Samiti,MAHARASHTRA,Thane,Thane North,-,manufacturing,8,35,GEN,4
40008340356,Udyog Solapur SHG,MAHARASHTRA,Solapur,Solapur North,agriculture,manufacturing,13,72,GEN,1
40008340357,Janani Latur Group,MAHARASHTRA,Latur,Latur West,agriculture,manufacturing,9,21,GEN,1
40008340358,Mahila Sangli Samiti,MAHARASHTRA,Sangli,Sangli West,livestock,-,11,49,GEN,0
40008340359,Mahila Satara Mandal,MAHARASHTRA,Satara,Satara Rural,livestock,-,13,4,ST,0
40008340360,Jyoti Kolhapur SHG,MAHARASHTRA,Kolhapur,Kolhapur East,agriculture,manufacturing,10,63,OBC,1
40008340361,Mahila Nashik Samiti,MAHARASHTRA,Nashik,Nashik East,-,agriculture,12,1,GEN,4
40008340362,Prerna Nanded Sangathan,MAHARASHTRA,Nanded,Nanded Rural,agriculture,manufacturing,10,108,OTH,1
40008340363,Grameen Solapur Mandal,MAHARASHTRA,Solapur,Solapur South,agriculture,-,13,35,GEN,1
40008340364,Grameen Solapur Mandal,MAHARASHTRA,Solapur,Solapur North,-,-,10,46,OBC,4
40008340365,Grameen Nagpur Samiti,MAHARASHTRA,Nagpur,Nagpur South,agriculture,manufacturing,11,1,SC,1
40008340366,Prerna Jalgaon Samiti,MAHARASHTRA,Jalgaon,Jalgaon South,manufacturing,-,11,137,ST,2
40008340367,Udyog Satara Mandal,MAHARASHTRA,Satara,Satara West,manufacturing,-,8,139,GEN,2
40008340368,Shakti Satara Group,MAHARASHTRA,Satara,Satara Central,-,-,12,1,GEN,4
40008340369,Sahayog Kolhapur Mandal,MAHARASHTRA,Kolhapur,Kolhapur South,manufacturing,agriculture,13,20,GEN,2
40008340370,Swayam Thane Group,MAHARASHTRA,Thane,Thane Rural,manufacturing,-,11,124,OBC,2
40008340371,Grameen Latur SHG,MAHARASHTRA,Latur,Latur West,-,livestock,10,78,OBC,4
40008340372,Janani Pune Sangathan,MAHARASHTRA,Pune,Pune Rural,-,-,12,130,OTH,4
40008340373,Vikas Raigad SHG,MAHARASHTRA,Raigad,Raigad North,agriculture,horticulture,9,12,ST,1
40008340374,Sahayog Aurangabad Sangathan,MAHARASHTRA,Aurangabad,Aurangabad North,agriculture,manufacturing,13,1,OBC,1
40008340375,Janani Latur Sangathan,MAHARASHTRA,Latur,Latur East,agriculture,manufacturing,12,79,OBC,1
40008340376,Prerna Amravati Samiti,MAHARASHTRA,Amravati,Amravati Rural,agriculture,-,11,48,OTH,1
40008340377,Samridhi Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur Central,trading,manufacturing,10,3,OBC,5
40008340378,Shakti Satara Mandal,MAHARASHTRA,Satara,Satara Rural,agriculture,-,12,76,GEN,1
40008340379,Shakti Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur East,agriculture,-,11,42,GEN,1
40008340380,Udyog Raigad Samiti,MAHARASHTRA,Raigad,Raigad Central,manufacturing,manufacturing,9,112,GEN,2
40008340381,Janani Raigad Sangathan,MAHARASHTRA,Raigad,Raigad North,agriculture,horticulture,9,61,ST,1
40008340382,Asha Nagpur SHG,MAHARASHTRA,Nagpur,Nagpur East,manufacturing,livestock,10,77,OTH,2
40008340383,Mahila Solapur Mandal,MAHARASHTRA,Solapur,Solapur West,agriculture,agriculture,11,36,ST,1
40008340384,Samridhi Jalgaon Mandal,MAHARASHTRA,Jalgaon,Jalgaon Rural,manufacturing,agriculture,10,133,GEN,2
40008340385,Swayam Raigad Mandal,MAHARASHTRA,Raigad,Raigad Rural,agriculture,-,9,45,OTH,1
40008340386,Janani Nanded Mandal,MAHARASHTRA,Nanded,Nanded West,manufacturing,manufacturing,9,47,GEN,2
40008340387,Shakti Amravati Samiti,MAHARASHTRA,Amravati,Amravati South,livestock,livestock,10,1,ST,0
40008340388,Mahila Kolhapur Mandal,MAHARASHTRA,Kolhapur,Kolhapur East,-,horticulture,13,73,SC,4
40008340389,Prerna Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur South,agriculture,horticulture,10,5,GEN,1
40008340390,Shakti Thane Mandal,MAHARASHTRA,Thane,Thane Rural,agriculture,-,12,29,OTH,1
40008340391,Mahila Nashik Samiti,MAHARASHTRA,Nashik,Nashik North,manufacturing,livestock,12,25,OTH,2
40008340392,Jyoti Latur Group,MAHARASHTRA,Latur,Latur Rural,manufacturing,manufacturing,12,63,OTH,2
40008340393,Sangam Jalgaon Sangathan,MAHARASHTRA,Jalgaon,Jalgaon Central,agriculture,livestock,9,59,SC,1
40008340394,Jyoti Nagpur Mandal,MAHARASHTRA,Nagpur,Nagpur Central,agriculture,livestock,11,96,GEN,1
40008340395,Vikas Osmanabad SHG,MAHARASHTRA,Osmanabad,Osmanabad East,manufacturing,livestock,9,61,GEN,2
40008340396,Mahila Thane Group,MAHARASHTRA,Thane,Thane Rural,agriculture,-,12,79,GEN,1
40008340397,Udyog Sangli SHG,MAHARASHTRA,Sangli,Sangli East,manufacturing,livestock,10,47,GEN,2
40008340398,Janani Nashik Mandal,MAHARASHTRA,Nashik,Nashik South,agriculture,horticulture,10,106,OBC,1
40008340399,Mahila Aurangabad Samiti,MAHARASHTRA,Aurangabad,Aurangabad West,manufacturing,-,10,80,SC,2
40008340400,Mahila Thane SHG,MAHARASHTRA,Thane,Thane East,agriculture,manufacturing,8,24,OBC,1
40008340401,Jyoti Nanded SHG,MAHARASHTRA,Nanded,Nanded East,manufacturing,-,10,56,OBC,2
